row_index,question,model_name,model_load_path_or_id,pred_sql,pred_sql_final,pred_sql_fixes,pred_answer,pred_assumptions,raw_text,ground_truth_sql,gt_sql_final,gt_sql_fixes,sql_jaccard,relaxed_exact_match,relaxed_em_threshold,pred_exec_status,pred_exec_ms,pred_exec_error,pred_result_rows,pred_result_hash,gt_exec_status,gt_exec_ms,gt_exec_error,gt_result_rows,gt_result_hash,results_equal_exact,results_equal_normalized,rowcount_delta_pred_minus_gt,column_overlap_ratio,row_artifacts_dir,self_consistency_num_candidates,self_consistency_best_candidate_index,self_consistency_candidates_dir
79,Show Gastric/GEJ PD-L1 trials conducted in 2018 or later.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" = 'Gastric/GEJ' AND ""class_of_ici"" = 'PD1' AND ""year"" >= 2018;","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" = 'Gastric/GEJ' AND ""class_of_ici"" = 'PD1' AND ""year"" >= 2018;",[],Retrieved trials of Gastric/GEJ PD-L1 studies conducted in 2018 or later with distinct NCT identifiers.,,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""ici_class"", ""cancer_type"", ""trial_phase""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Gastric/GEJ' AND ""ici_class"" = 'PD-L1' AND NULLIF(regexp_replace((""year"")::text, '[^0-9\.-]', '', 'g'), '')::numeric >= 2018;","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""class_of_ici"", ""cancer_type"", ""trial_phase""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Gastric/GEJ' AND ""class_of_ici"" = 'PD-L1' AND NULLIF(regexp_replace((""year"")::text, '[^0-9\.-]', '', 'g'), '')::numeric >= 2018;","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'ici_class', 'replaced_with': 'class_of_ici', 'reason': 'known_map'}]",0.3076923076923077,False,0.7,ok,2.9361089691519737,,4.0,9c3a5a525e3b82ec7a891173eb118006,ok,2.09596985951066,,2,afb29de3f1d051e234f1936c5d4775b8,False,False,2.0,0.375,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row079,8,3,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row079/candidates
80,Find NSCLC trials with median follow‑up and show months by arm.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%NSCLC%'","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%NSCLC%'",[],"The query retrieves NSCLC trials with median follow-up durations by arm, including overall, RX, and control follow-up in months.",Assumes that 'NSCLC' is a substring of the cancer_type column and that follow-up durations are stored as numeric values.,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""follow_up_type"", ""cancer_type"", ""follow_up_duration_rx_months"", ""follow_up_duration_control_months""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'NSCLC' AND ""follow_up_type"" = 'Median';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""type_of_follow_up_given"", ""cancer_type"", ""follow_up_duration_for_primary_endpoint_s_in_months_rx"", ""follow_up_duration_for_primary_endpoint_s_in_months_control""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'NSCLC' AND ""type_of_follow_up_given"" = 'Median';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'follow_up_type', 'replaced_with': 'type_of_follow_up_given', 'reason': 'known_map'}, {'missing': 'follow_up_duration_rx_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_rx', 'reason': 'known_map'}, {'missing': 'follow_up_duration_control_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_control', 'reason': 'known_map'}]",0.26666666666666666,False,0.7,ok,1.5377290546894073,,1.0,700477a9794ad5ab91c3acedb7fb3bfa,ok,1.226798165589571,,1,0ee72adff2e82c0bc8369c1125bf3dee,False,False,0.0,0.25,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row080,8,1,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row080/candidates
81,Find Hodgkin Lymphoma trials with median follow‑up and show months by arm.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%Hodgkin Lymphoma%';","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%Hodgkin Lymphoma%';",[],"The query retrieves Hodgkin Lymphoma trials with median follow-up duration by arm, including overall, RX, and control arm follow-up in months.",Assuming that 'median follow-up' is represented by the 'follow_up_duration_for_primary_endpoint_s_in_months_overall' field and that the 'cancer_type' field contains the term 'Hodgkin Lymphoma'.,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""follow_up_type"", ""cancer_type"", ""follow_up_duration_rx_months"", ""follow_up_duration_control_months""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Hodgkin Lymphoma' AND ""follow_up_type"" = 'Median';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""type_of_follow_up_given"", ""cancer_type"", ""follow_up_duration_for_primary_endpoint_s_in_months_rx"", ""follow_up_duration_for_primary_endpoint_s_in_months_control""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Hodgkin Lymphoma' AND ""type_of_follow_up_given"" = 'Median';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'follow_up_type', 'replaced_with': 'type_of_follow_up_given', 'reason': 'known_map'}, {'missing': 'follow_up_duration_rx_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_rx', 'reason': 'known_map'}, {'missing': 'follow_up_duration_control_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_control', 'reason': 'known_map'}]",0.26666666666666666,False,0.7,ok,1.6888100653886795,,1.0,a9de94ddf778fb636072df4e0313a801,ok,1.2084860354661942,,1,4c6e2e86cc13ac48758497f43330653f,False,False,0.0,0.25,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row081,8,1,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row081/candidates
82,List PD1 trials that reported composite or co-primary endpoints.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""class_of_ici"" = 'PD1' AND ""priamry_multiple_composite_or_co_primary_endpoints"" = 'Yes';","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""class_of_ici"" = 'PD1' AND ""priamry_multiple_composite_or_co_primary_endpoints"" = 'Yes';",[],The query lists PD1 trials that reported composite or co-primary endpoints.,,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""ici_class"", ""primary_endpoint_is_multiple_or_composite"", ""ici_name"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""ici_class"" = 'PD1' AND ""primary_endpoint_is_multiple_or_composite"" = 'Dual, unspecified';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""class_of_ici"", ""priamry_multiple_composite_or_co_primary_endpoints"", ""name_of_ici"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""class_of_ici"" = 'PD1' AND ""priamry_multiple_composite_or_co_primary_endpoints"" = 'Dual, unspecified';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'ici_class', 'replaced_with': 'class_of_ici', 'reason': 'known_map'}, {'missing': 'primary_endpoint_is_multiple_or_composite', 'replaced_with': 'priamry_multiple_composite_or_co_primary_endpoints', 'reason': 'token_overlap(score=5)'}, {'missing': 'ici_name', 'replaced_with': 'name_of_ici', 'reason': 'known_map'}]",0.2727272727272727,False,0.7,ok,2.4156360886991024,,0.0,1d9e0c36491c45ff946e09de54ac4223,ok,2.2337501868605614,,1,e2a2bda12e2315a23ca56f9d2615b116,False,False,-1.0,0.3333333333333333,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row082,8,1,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row082/candidates
83,Which Breast trials specified neoadjuvant ICI use?,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" = 'Breast' AND ""clincal_setting_in_relation_to_surgery"" ILIKE '%neoadjuvant%';","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" = 'Breast' AND ""clincal_setting_in_relation_to_surgery"" ILIKE '%neoadjuvant%';",[],The query retrieves Breast cancer trials that specified neoadjuvant ICI use by checking the 'clincal_setting_in_relation_to_surgery' column for the term 'neoadjuvant'.,,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""cancer_type"", ""therapy_modality"", ""trial_phase"", ""ici_name""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Breast' AND ""clinical_setting_in_relation_to_surgery"" = 'Neoadjuvant';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""cancer_type"", ""monotherapy_combination"", ""trial_phase"", ""name_of_ici""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Breast' AND ""clincal_setting_in_relation_to_surgery"" = 'Neoadjuvant';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'therapy_modality', 'replaced_with': 'monotherapy_combination', 'reason': 'known_map'}, {'missing': 'ici_name', 'replaced_with': 'name_of_ici', 'reason': 'known_map'}, {'missing': 'clinical_setting_in_relation_to_surgery', 'replaced_with': 'clincal_setting_in_relation_to_surgery', 'reason': 'known_map'}]",0.36363636363636365,False,0.7,ok,1.63352582603693,,4.0,0ab2100c214f8bff077166b6ab9e0eff,ok,1.6625970602035522,,4,72582dab7b3d88a94b71bfc2a6c9c9ee,False,False,0.0,0.3333333333333333,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row083,8,0,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row083/candidates
84,Which Hepatocellular trials evaluated Pembrolizumab in phase 3?,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%hepatocellular%' AND ""name_of_ici"" ILIKE '%pembrolizumab%' AND ""trial_phase"" = '3'","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%hepatocellular%' AND ""name_of_ici"" ILIKE '%pembrolizumab%' AND ""trial_phase"" = '3'",[],The Hepatocellular trials that evaluated Pembrolizumab in phase 3 are listed with their respective details.,,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""ici_name"", ""trial_phase"", ""cancer_type"", ""trial_name"", ""treatment_regimen""
FROM public.""clinical_trials""
WHERE ""ici_name"" = 'Pembrolizumab' AND ""cancer_type"" = 'Hepatocellular' AND ""trial_phase"" = 'Phase 3';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""name_of_ici"", ""trial_phase"", ""cancer_type"", ""trial_name"", ""treatment_regimen""
FROM public.""clinical_trials""
WHERE ""name_of_ici"" = 'Pembrolizumab' AND ""cancer_type"" = 'Hepatocellular' AND ""trial_phase"" = 'Phase 3';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'ici_name', 'replaced_with': 'name_of_ici', 'reason': 'known_map'}]",0.45454545454545453,False,0.7,ok,3.93613800406456,,0.0,1d9e0c36491c45ff946e09de54ac4223,ok,4.121154081076384,,1,20af66cfcab68d5070134ec3914ed9f2,False,False,-1.0,0.3,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row084,8,4,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row084/candidates
85,List Hepatocellular trials requiring a biomarker other than PD‑L1 for inclusion.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id""
FROM public.""clinical_trials""
WHERE ""cancer_type"" ILIKE '%Hepatocellular%'
  AND ""is_any_other_biomarker_used_for_inclusion"" = true;","SELECT ""nct"", ""author"", ""year"", ""pubmed_id""
FROM public.""clinical_trials""
WHERE ""cancer_type"" ILIKE '%Hepatocellular%'
  AND ""is_any_other_biomarker_used_for_inclusion"" = true;",[],,,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""other_biomarker_inclusion"", ""cancer_type"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Hepatocellular' AND ""other_biomarker_inclusion"" = 'No';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""is_any_other_biomarker_used_for_inclusion"", ""cancer_type"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Hepatocellular' AND ""is_any_other_biomarker_used_for_inclusion"" = 'No';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'other_biomarker_inclusion', 'replaced_with': 'is_any_other_biomarker_used_for_inclusion', 'reason': 'known_map'}]",0.4,False,0.7,error,1.596071757376194,"(psycopg2.errors.UndefinedFunction) operator does not exist: text = boolean
LINE 4:   AND ""is_any_other_biomarker_used_for_inclusion"" = true;
                                                          ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT ""nct"", ""author"", ""year"", ""pubmed_id""
FROM public.""clinical_trials""
WHERE ""cancer_type"" ILIKE '%%Hepatocellular%%'
  AND ""is_any_other_biomarker_used_for_inclusion"" = true;]
(Background on this error at: https://sqlalche.me/e/20/f405)",,,ok,4.878268577158451,,2,ae86b6575358761415fdc1d97743fd30,,,,,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row085,8,0,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row085/candidates
86,"Which Phase 3 PD-L1 monotherapy trials in Colorectal should I review, and what were their regimens?",Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""trial_phase"", ""treatment_regimen"", ""name_of_ici"", ""class_of_ici"", ""type_of_combination"", ""control_regimen"", ""type_of_control"", ""cancer_type"" FROM public.""clinical_trials"" WHERE ""trial_phase"" = 'Phase 3' AND ""cancer_type"" = 'Colorectal' AND ""class_of_ici"" = 'PD1' AND ""number_of_arms"" = 1 AND ""type_of_combination"" = 'Monotherapy' AND ""type_of_control"" = 'Standard of Care' AND ""is_pd_l1_positivity_inclusion_criteria"" = 'yes' AND ""is_any_other_biomarker_used_for_inclusion"" = 'no';","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""trial_phase"", ""treatment_regimen"", ""name_of_ici"", ""class_of_ici"", ""type_of_combination"", ""control_regimen"", ""type_of_control"", ""cancer_type"" FROM public.""clinical_trials"" WHERE ""trial_phase"" = 'Phase 3' AND ""cancer_type"" = 'Colorectal' AND ""class_of_ici"" = 'PD1' AND ""number_of_arms"" = 1 AND ""type_of_combination"" = 'Monotherapy' AND ""type_of_control"" = 'Standard of Care' AND ""is_pd_l1_positivity_inclusion_criteria"" = 'yes' AND ""is_any_other_biomarker_used_for_inclusion"" = 'no';",[],"Phase 3 PD-L1 monotherapy trials in Colorectal that should be reviewed include their regimens, control regimens, and clinical settings.",Assuming 'PD-L1' is mapped to 'PD1' in the 'class_of_ici' column and that 'monotherapy' is indicated by 'number_of_arms' = 1 and 'type_of_combination' = 'Monotherapy'.,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""trial_phase"", ""ici_class"", ""therapy_modality"", ""cancer_type"", ""ici_name"", ""treatment_regimen""
FROM public.""clinical_trials""
WHERE ""ici_class"" = 'PD-L1' AND ""cancer_type"" = 'Colorectal' AND ""trial_phase"" = 'Phase 3' AND ""therapy_modality"" = 'Monotherapy';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""trial_phase"", ""class_of_ici"", ""monotherapy_combination"", ""cancer_type"", ""name_of_ici"", ""treatment_regimen""
FROM public.""clinical_trials""
WHERE ""class_of_ici"" = 'PD-L1' AND ""cancer_type"" = 'Colorectal' AND ""trial_phase"" = 'Phase 3' AND ""monotherapy_combination"" = 'Monotherapy';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'ici_class', 'replaced_with': 'class_of_ici', 'reason': 'known_map'}, {'missing': 'therapy_modality', 'replaced_with': 'monotherapy_combination', 'reason': 'known_map'}, {'missing': 'ici_name', 'replaced_with': 'name_of_ici', 'reason': 'known_map'}]",0.3157894736842105,False,0.7,ok,2.108420245349407,,0.0,b1bfab98bcbd20d78127358891195052,ok,3.350465092808008,,1,11274d4d351e8399f8f6881c86ba29ad,False,False,-1.0,0.5714285714285714,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row086,8,1,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row086/candidates
87,Find Colorectal trials with median follow‑up and show months by arm.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%colorectal%'","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""follow_up_duration_for_primary_endpoint_s_in_months_overall"" AS overall_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_rx"" AS rx_follow_up, ""follow_up_duration_for_primary_endpoint_s_in_months_control"" AS control_follow_up FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%colorectal%'",[],"The query retrieves Colorectal trials with median follow-up durations by arm, including overall, RX, and control arm follow-up in months.",Assumes that 'median follow-up' is represented by the 'follow_up_duration_for_primary_endpoint_s_in_months' fields and that 'arm' refers to RX and control arms.,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""follow_up_type"", ""cancer_type"", ""follow_up_duration_rx_months"", ""follow_up_duration_control_months""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Colorectal' AND ""follow_up_type"" = 'Median';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""type_of_follow_up_given"", ""cancer_type"", ""follow_up_duration_for_primary_endpoint_s_in_months_rx"", ""follow_up_duration_for_primary_endpoint_s_in_months_control""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Colorectal' AND ""type_of_follow_up_given"" = 'Median';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'follow_up_type', 'replaced_with': 'type_of_follow_up_given', 'reason': 'known_map'}, {'missing': 'follow_up_duration_rx_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_rx', 'reason': 'known_map'}, {'missing': 'follow_up_duration_control_months', 'replaced_with': 'follow_up_duration_for_primary_endpoint_s_in_months_control', 'reason': 'known_map'}]",0.26666666666666666,False,0.7,ok,1.505532767623663,,4.0,f60e69422eae19ebe22e1e072001c857,ok,1.205050852149725,,4,601f765eccc37ef5af9d9b4249eec2ea,False,False,0.0,0.25,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row087,8,3,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row087/candidates
88,Show Colorectal trials with at least 2 prior lines of therapy that used combination treatment.,Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%colorectal%' AND ""lines_of_treatment"" >= 2 AND ""type_of_combination"" IS NOT NULL","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%colorectal%' AND ""lines_of_treatment"" >= 2 AND ""type_of_combination"" IS NOT NULL",[],Retrieved trials for Colorectal cancer with at least 2 prior lines of therapy that used combination treatment.,"Assumed that 'combination treatment' is indicated by non-null values in ""type_of_combination"".",,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""lines_of_treatment"", ""therapy_modality"", ""cancer_type"", ""combination_type"", ""trial_phase""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Colorectal' AND NULLIF(regexp_replace((""lines_of_treatment"")::text, '[^0-9\.-]', '', 'g'), '')::numeric >= 2 AND ""therapy_modality"" = 'Combination';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""lines_of_treatment"", ""monotherapy_combination"", ""cancer_type"", ""type_of_combination"", ""trial_phase""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Colorectal' AND NULLIF(regexp_replace((""lines_of_treatment"")::text, '[^0-9\.-]', '', 'g'), '')::numeric >= 2 AND ""monotherapy_combination"" = 'Combination';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'therapy_modality', 'replaced_with': 'monotherapy_combination', 'reason': 'known_map'}, {'missing': 'combination_type', 'replaced_with': 'type_of_combination', 'reason': 'known_map'}]",0.3333333333333333,False,0.7,error,0.70162583142519,"(psycopg2.errors.UndefinedFunction) operator does not exist: text >= integer
LINE 1: ...pe"" ILIKE '%colorectal%' AND ""lines_of_treatment"" >= 2 AND ""...
                                                             ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT ""nct"", ""author"", ""year"", ""pubmed_id"" FROM public.""clinical_trials"" WHERE ""cancer_type"" ILIKE '%%colorectal%%' AND ""lines_of_treatment"" >= 2 AND ""type_of_combination"" IS NOT NULL]
(Background on this error at: https://sqlalche.me/e/20/f405)",,,ok,2.2462978959083557,,2,b80e89cbbb103507b3faf1a6d2cc7d73,,,,,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row088,8,0,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row088/candidates
89,"Which Urothelial studies tested ICI+Chemo combinations, and what were the primary endpoints?",Qwen3-8B,/mnt/shared/shared_hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,"SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""trial_name"", ""primary_endpoint"" FROM public.""clinical_trials"" WHERE ""trial_phase"" ILIKE '%phase iii%' AND ""class_of_ici"" ILIKE '%pd1%' AND ""type_of_combination"" ILIKE '%chemotherapy%' AND ""cancer_type"" ILIKE '%urothelial%';","SELECT ""nct"", ""author"", ""year"", ""pubmed_id"", ""trial_name"", ""primary_endpoint"" FROM public.""clinical_trials"" WHERE ""trial_phase"" ILIKE '%phase iii%' AND ""class_of_ici"" ILIKE '%pd1%' AND ""type_of_combination"" ILIKE '%chemotherapy%' AND ""cancer_type"" ILIKE '%urothelial%';",[],"The query retrieves urothelial cancer trials testing PD-1 inhibitor plus chemotherapy combinations, including their primary endpoints.",Assumes 'ICI' refers to PD-1 inhibitors and 'chemotherapy' is explicitly mentioned in combination type.,,"SELECT ""nct"", ""author"", ""year"", ""publication_type"", ""combination_type"", ""cancer_type"", ""treatment_regimen"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Urothelial' AND ""combination_type"" = 'ICI+Chemo';","SELECT ""nct"", ""author"", ""year"", ""originial_publication_or_follow_up"", ""type_of_combination"", ""cancer_type"", ""treatment_regimen"", ""primary_endpoint""
FROM public.""clinical_trials""
WHERE ""cancer_type"" = 'Urothelial' AND ""type_of_combination"" = 'ICI+Chemo';","[{'missing': 'publication_type', 'replaced_with': 'originial_publication_or_follow_up', 'reason': 'known_map'}, {'missing': 'combination_type', 'replaced_with': 'type_of_combination', 'reason': 'known_map'}]",0.38461538461538464,False,0.7,ok,2.054729964584112,,0.0,64c2000b7ff5a4b37cabbb5661bf92de,ok,1.3054111041128635,,1,2ec8761b3739fca691206f7cd56592f9,False,False,-1.0,0.4,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row089,8,0,results/cat2_all__cat2_self_consistency__20260206_124723__Qwen3-8B/sql_runs/row089/candidates
